Chromosome	Start	Stop	Strand	Gene Symbol	CO09_D1	CO05_D1	CO25_D1X	CO35_D1	CO40_D1	CO13_D1B	CO19_D1	CO37_D1	CO01_D1	CO11_D1	CO17_D1	CO22_D1	CO30_D1B	CO10_D1
4	25121636	25162072	-	SEPSECS	4.03067	4.99217	4.47089	15.1617	7.14004	5.13022	8.06997	5.94337	5.9399	5.44064	5.8009	4.37206	8.1245	6.24553
4	25162294	25200128	+	SEPSECS-AS1	0.667406	0.306932	2.96479	0.286321	3.02838	0.600186	0.250049	0.588243	0.771521	0.000297118	0.328497	2.05704	0.301413	0.472872
22	19704743	19712298	+	SEPT5-GP1BB	6.75903	8.67188	7.76737	0.609898	5.23151	1.28056	1.13115	3.26392	2.2695	3.92544	3.20592	7.82775	0.936775	2.13526
16	30389456	30394137	-	SEPTIN1	2.55067	1.84156	3.38473	2.16408	3.01867	3.66429	2.49068	1.5967	2.65167	3.02366	3.29144	1.83371	2.98596	1.85606
2	110300376	110371544	-	SEPTIN10	1.52335	0.310383	1.32489	5.22139	0.109908	1.49756	2.54439	1.23957	2.80423	0.881999	1.08686	0.415177	3.4073	3.35052
4	77870905	77959769	+	SEPTIN11	20.0292	19.7648	21.5959	12.3359	23.5034	7.93598	13.688	9.96619	9.98509	13.4177	13.9806	18.7	6.61768	16.8304
2	242254602	242293442	+	SEPTIN2	82.9499	64.8911	61.837	128.56	51.0538	50.0363	103.826	62.0714	78.1404	48.3847	50.1566	63.7393	101.693	109.258
17	56597611	56621690	-	SEPTIN4	7.83672	4.32955	1.47748	0.426182	4.00379	2.02647	1.08499	4.34997	0.663172	1.61859	1.54479	2.77755	0.220966	0.29365
22	19702026	19710843	+	SEPTIN5	11.0945	15.0841	7.1254	6.45155	9.40141	1.9458	10.8225	5.54022	2.83698	6.60642	4.8804	18.9644	4.88352	7.67991
X	118749688	118827132	-	SEPTIN6	35.4026	26.8289	26.1169	17.2244	20.7969	16.3428	18.6489	15.032	17.815	21.7912	17.5995	27.2296	13.9989	14.4209
7	35840596	35946721	+	SEPTIN7	44.517	34.5983	44.8599	56.1515	35.9003	35.6168	52.7226	35.2356	42.4763	38.6063	41.9614	36.6578	60.2035	44.2788
7	35794574	35840236	-	SEPTIN7-AS1	0.686793	0.179973	0.153648	0.679812	0.439241	0.697299	0.176723	0.195505	0.0878227	0.0767659	0.151089	0.120378	0.387749	0.00023772
7	45763386	45808618	-	SEPTIN7P2	0.880579	0.87783	0.732512	2.88265	2.34578	0.946623	1.23225	0.88946	1.48248	0.607914	1.25636	1.3748	2.25908	0.830914
5	132086511	132113562	-	SEPTIN8	0.769721	1.28638	1.02791	0.923484	0.476024	0.622518	0.926573	1.33189	0.753805	0.957986	0.394858	0.294522	0.877663	1.04979
17	75277581	75496679	+	SEPTIN9	49.5532	19.3095	33.809	20.9445	24.6543	36.7464	28.8414	19.7111	40.5335	31.8735	35.5105	23.51	32.261	37.9787
6	158530551	158589295	-	SERAC1	3.95296	3.37235	3.36262	5.35428	4.88819	3.25906	5.16011	3.12327	3.18657	4.73094	4.32627	3.34759	6.70645	2.37
1	67873493	67896086	-	SERBP1	38.7812	38.9713	49.6163	82.2995	37.6535	46.7208	55.4733	42.0017	55.5654	38.044	41.3705	34.9629	59.8134	59.142
5	69321072	70214358	+	SERF1A	0.393835	0.451624	0.327907	0.610058	0.423497	0.839524	0.0944342	0.16347	0.231739	0.208414	0.16503	0.32054	1.70998	0.000205405
5	69321078	70214358	+	SERF1B	0.462706	0.503462	0.372783	0.716757	0.47448	0.974893	0.109339	0.187421	0.257493	0.235149	0.188545	0.356139	1.98806	0.000206911
15	44069284	44088288	+	SERF2	108.1	69.3031	99.5652	342.836	176.95	117.157	176.173	69.1937	146.006	90.7399	164.521	125.492	172.145	141.973
15	44084174	44094770	+	SERF2-C15ORF63	0.000165078	0.0598821	0.0293391	0.000434022	0.0095946	8.22204e-05	0.000334538	1.15269	0.000547828	0.270907	0.105384	0.0359894	0.0816564	2.98919e-05
11	17809596	18034595	-	SERGEF	1.7497	1.85537	1.79002	4.02921	2.4078	1.92666	3.92813	1.90637	2.00441	2.1057	1.72572	1.06028	6.42235	1.99411
6	122764497	122792953	-	SERINC1	39.2556	85.3037	71.2528	236.129	104.203	76.133	136.116	93.6439	100.562	113.271	98.6839	82.557	274.766	113.048
1	31882624	31907528	+	SERINC2	0.293954	0.342547	0.662147	0.919464	0.773795	0.808399	0.452889	0.270201	0.721086	0.360232	0.610832	0.401565	0.229427	1.2158
20	43124862	43150758	-	SERINC3	55.609	63.5841	67.7755	133.047	95.3773	55.1155	90.8451	56.442	81.2461	75.288	80.9967	69.2938	122.282	93.8584
5	79407048	79551868	-	SERINC5	19.0719	14.9261	13.6266	43.8146	18.1124	15.1344	28.0323	18.0448	29.2024	17.4619	16.3453	11.9548	57.9161	26.1768
3	150259785	150264284	-	SERP1	34.1737	49.8219	50.1246	133.63	46.7446	42.3077	102.889	51.1303	53.3331	46.3194	47.6257	49.4233	123.636	93.3812
14	94843084	94856973	-	SERPINA1	308.021	129.612	189.255	322.161	194.894	365.974	363.541	184.922	329.681	233.816	348.655	272.204	488.9	280.087
14	94829975	94833040	-	SERPINA2	0.0884614	0.00603328	0.000190579	2.22706e-05	0.000190579	0.0186805	0.000449022	0.000190579	0.000449022	0.000190579	5.24718e-05	0.0427468	2.22706e-05	2.22706e-05
6	2832566	2842098	-	SERPINB1	114.31	93.8775	98.2098	214.331	80.3493	107.138	307.781	124.092	108.128	111.167	131.231	154.751	351.867	218.755
18	61575192	61603346	+	SERPINB10	1.83928	2.16898	0.871444	28.5865	0.85597	0.75896	1.1502	2.79833	0.261182	0.791073	0.856195	2.84612	5.47478	0.000226408
18	61554939	61571125	+	SERPINB2	1.33138	2.88018	1.61849	2.2777	0.960561	0.83922	4.95878	4.89058	0.70673	1.9265	0.919473	0.779173	6.72883	1.34262
6	2948393	2972400	-	SERPINB6	13.2797	7.64399	8.26019	15.1552	9.19267	4.29169	11.0414	6.45934	8.59043	7.57104	7.60732	6.9439	10.0734	10.0704
18	61637263	61687014	+	SERPINB8	9.90212	12.8741	11.8188	21.0062	8.40894	17.4661	25.0062	14.2227	14.5475	14.1053	10.6008	10.9137	28.4076	24.4557
6	2887504	2903544	-	SERPINB9	47.1076	33.0895	45.1768	56.6258	29.0594	51.6899	68.9831	29.6375	32.8159	27.4389	30.958	31.4589	63.9861	27.6357
6	2854891	2876745	-	SERPINB9P1	1.59697	1.04706	0.707702	0.606384	1.06822	5.93955	1.83696	0.723232	1.14803	1.47214	1.1796	2.10637	0.559837	2.00572
7	100770385	100782529	+	SERPINE1	10.2137	4.94961	5.51793	1.35979	5.3728	0.618431	3.90539	1.98524	0.565572	1.50069	2.30858	4.99697	2.19242	0.385041
2	224839762	224904037	-	SERPINE2	4.65994	5.41293	3.97645	1.75112	8.80599	0.882489	2.22577	1.34183	1.35808	2.26109	2.04315	3.82862	1.12034	1.96908
17	1665219	1680869	+	SERPINF1	0.326039	0.136374	0.395358	0.129144	0.156481	0.340482	0.418778	0.60754	0.11567	0.0397641	0.272213	0.177656	0.14727	0.244603
11	57365158	57382322	+	SERPING1	13.5493	61.217	4.11856	0.616417	30.5854	15.2455	0.812798	44.988	2.93598	37.2888	8.96102	33.3535	0.733889	0.0941405
11	75273298	75283857	+	SERPINH1	0.252642	0.761698	0.537671	0.350951	0.875634	0.0926209	0.142716	0.497639	0.472393	0.328122	0.258905	0.224658	0.360216	0.398949
3	167453432	167543358	+	SERPINI1	1.60422	1.45722	1.47857	4.2006	2.01073	1.7728	2.32256	0.68427	0.764397	0.998772	1.17307	1.88033	0.345051	1.01882
3	167159577	167191921	-	SERPINI2	1.46646	0.133971	0.00091042	0.230568	0.00091042	0.16223	0.0977738	1.95261	0.0809708	0.00091042	0.00179757	0.610801	0.525656	0.000193408
19	40927497	40931900	-	SERTAD1	1.12253	1.3989	1.46534	2.28634	1.50938	1.79478	2.2733	1.97976	1.34973	2.54515	2.37472	1.80483	3.73821	0.957744
2	64858755	64881048	-	SERTAD2	17.6521	17.3241	13.6633	34.9916	13.7076	16.0671	26.7892	17.5189	25.5682	14.1064	13.1969	17.0754	53.6679	23.0535
19	40946748	40950243	-	SERTAD3	6.3771	4.27707	2.78067	8.37672	5.354	3.54304	7.64885	4.96152	4.20161	5.95979	4.8319	4.41051	9.13131	3.38785
6	109305512	109416050	-	SESN1	6.65022	6.2801	6.78583	26.2697	7.07108	5.69431	23.0268	5.62328	6.21446	4.37024	5.30734	5.43906	16.6018	14.8322
1	28586029	28609003	+	SESN2	4.41863	2.9567	2.43618	3.15264	2.54847	2.47251	2.70424	2.71976	3.35884	3.26873	2.78228	3.51659	2.90336	2.4865
11	94898677	94965640	-	SESN3	62.5734	68.2129	67.4122	928.293	97.9394	118.543	190.269	79.7143	276.014	62.639	105.362	132.832	206.628	444.231
2	179966405	180129560	-	SESTD1	34.8979	37.6736	22.254	28.5065	28.929	32.2626	32.2336	45.5379	23.4156	26.4767	28.1264	47.0869	20.1423	24.2095
9	131445703	131458676	+	SET	54.6409	49.6794	52.4141	59.278	50.7126	48.6824	52.089	44.657	50.6151	44.9304	43.3913	40.4533	52.4816	43.1295
18	42260038	42648476	+	SETBP1	5.85686	2.73968	5.74701	2.26243	2.32671	12.4789	5.96282	2.63528	3.63012	4.29743	4.57214	3.66717	2.54947	5.17091
16	30969075	30995984	+	SETD1A	6.21303	2.42944	3.13529	1.0934	1.8771	4.69177	2.30637	2.16896	3.0079	2.76387	2.3293	2.15921	1.24695	3.18942
12	122242630	122270563	+	SETD1B	111.752	21.3461	20.0382	11.7675	30.2997	27.6393	29.0709	26.9536	32.1416	39.2058	38.27	29.7289	17.5608	41.8121
3	47057898	47205604	-	SETD2	119.756	73.8156	74.6787	98.3956	94.7653	95.2006	101.222	84.7686	99.3981	89.2603	104.346	97.2354	108.631	83.3241
14	99864085	99947197	-	SETD3	25.3276	28.8195	28.3842	136.365	71.9333	32.9906	67.996	35.4602	45.0697	45.991	59.1238	35.9916	92.6811	49.2311
21	37406839	37432825	-	SETD4	2.86979	2.97335	1.3197	2.18265	2.30052	2.06009	2.77459	2.87897	1.81996	1.45582	1.13769	1.65396	3.22126	1.37851
3	9439299	9519839	+	SETD5	62.0893	25.8822	27.0519	23.2296	21.9387	41.4505	38.7078	32.358	34.3772	33.1642	33.1079	33.7499	31.7367	34.0423
16	58549383	58554437	+	SETD6	1.40117	0.226055	0.412649	1.08409	0.233163	0.953166	0.156978	0.141509	0.33792	0.488336	0.341502	0.249043	1.67257	0.000267621
4	140417089	140477924	-	SETD7	21.0604	11.1607	9.67329	104.91	15.1486	13.0108	38.9218	19.5829	21.3656	11.3572	13.4731	8.50744	27.6441	25.0945
5	56205087	56224727	+	SETD9	0.716819	0.679707	0.55471	0.387059	0.727116	0.77504	0.861133	1.01068	1.05993	1.24615	0.91975	0.608306	2.67252	1.38497
1	150898739	150937214	+	SETDB1	31.6796	11.7732	9.02938	14.2228	12.192	15.315	22.2716	12.8765	13.3247	15.663	11.6723	9.97047	16.3917	13.4127
13	50018410	50069140	+	SETDB2	3.53182	3.35143	3.98334	5.75259	2.88189	3.60896	3.19329	4.92789	5.21187	3.01146	3.78486	3.36387	2.83679	5.43262
13	50018410	50103113	+	SETDB2-PHF11	11.1524	10.7735	13.1407	33.0782	17.9168	14.7991	21.8163	15.0505	15.3446	12.9833	19.8012	14.448	28.1222	13.3551
3	4344988	4358950	+	SETMAR	0.7204	0.762221	0.621501	1.38638	0.969517	0.835886	0.720053	0.313797	0.4289	0.545381	0.410514	0.531099	1.26489	0.0501929
1	92539993	92541030	-	SETSIP	4.01967	3.4331	3.16222	4.03067	2.54976	3.98521	2.60024	3.59475	3.71462	4.31453	3.30016	3.45507	3.66691	1.22462
9	135136743	135230374	-	SETX	261.726	244.428	180.264	176.074	222.593	238.476	200.451	271.724	216.177	253.367	209.427	214.613	221.864	160.313
22	26565428	26779564	+	SEZ6L	0.0650827	0.103835	0.0176867	0.019116	3.30279e-05	4.00374e-05	0.000249766	0.0272649	0.912338	0.0235369	0.000302774	0.0147833	0.163204	0.0964197
11	64532076	64546317	-	SF1	67.4917	26.7777	26.6849	15.0877	28.5789	31.4373	28.8024	22.6818	34.8126	29.6617	27.4649	28.5888	29.3306	33.9056
22	30727977	30752884	-	SF3A1	49.1392	47.459	39.4786	26.1928	52.2206	49.4927	28.4035	51.9627	62.3016	63.1213	52.9141	46.7363	42.787	48.3297
19	2236823	2248655	+	SF3A2	6.40481	4.23516	5.22042	3.0561	4.32024	4.99266	3.80869	3.57346	4.51087	5.14041	4.95642	4.873	3.65835	3.42213
1	38422652	38455695	-	SF3A3	10.8265	6.58707	8.8998	12.3056	5.15529	7.46061	10.8601	6.03265	8.11195	7.6709	6.57273	5.80907	9.21192	7.95586
2	198256698	198299818	-	SF3B1	278.152	113.439	108.095	274.085	118.771	134.805	288.029	159.929	196.789	157.375	147.598	112.26	347.714	214.04
11	65819835	65836780	+	SF3B2	48.4136	18.6006	19.8341	13.7895	17.953	23.3939	21.615	26.1437	25.7393	29.8095	28.2024	22.7125	19.7256	23.6989
16	70557719	70611572	+	SF3B3	25.4458	26.6946	34.1645	67.3225	29.6836	31.9914	40.4093	28.1573	32.8147	28.1249	31.656	25.8479	36.5854	31.9343
1	149895209	149899696	-	SF3B4	6.76196	5.24747	5.31143	6.24519	6.24583	7.40058	7.87674	5.30805	6.81988	7.09907	6.08593	4.61057	8.36097	8.09409
6	144416021	144416711	-	SF3B5	2.61395	2.53123	2.49954	4.89556	2.76663	1.81232	1.95735	2.47026	3.67558	2.48179	2.40809	2.16368	4.24451	1.41034
2	24290456	24299197	-	SF3B6	2.201	7.95495	7.11026	13.7807	9.66247	8.55245	7.93927	6.49979	5.32313	9.32405	7.7765	7.229	15.5428	2.87979
22	31892125	32014575	+	SFI1	7.75425	5.53343	4.51678	9.71283	5.90392	4.2862	5.02799	5.53446	6.06702	4.63311	4.89695	5.58965	9.67648	1.64531
3	52937589	53080090	-	SFMBT1	3.0882	2.4257	2.87518	5.00065	2.93104	1.9061	2.4232	2.39763	2.76614	1.61082	2.11765	1.83744	2.20874	1.7891
10	7200586	7453449	-	SFMBT2	13.8744	4.54	4.54122	7.26679	5.1826	5.26774	5.65539	5.94153	9.09039	5.22231	6.39992	6.23154	6.31162	5.65315
1	27189640	27190948	+	SFN	5.0418	0.25315	0.150168	0.0309343	0.546419	0.59597	0.357364	0.315792	0.228691	0.472401	0.467391	0.393396	0.175787	0.116859
1	35641979	35658747	-	SFPQ	43.5383	34.6398	38.6022	35.7089	29.3614	30.308	38.3477	38.4011	41.1975	33.3382	33.5131	31.6447	42.5346	49.4968
10	105881816	105886144	+	SFR1	1.23764	1.46993	1.30993	3.63784	1.14476	2.08878	2.02173	1.57609	1.85826	1.45334	1.19488	1.19026	4.43098	0.656509
8	41119481	41166993	-	SFRP1	0.0138235	0.0696245	0.327115	0.0729103	0.000229336	0.124989	0.000653615	0.5675	0.341632	0.000229336	0.00713599	0.563547	0.386585	1.52995e-05
4	154701743	154710236	-	SFRP2	0.130803	0.520439	0.46688	0.208951	0.0343319	0.527109	0.0553402	0.216112	1.55092	0.167418	0.16152	3.53269	0.124345	1.2047
12	132195635	132284284	+	SFSWAP	14.4578	7.19441	6.88663	5.58966	7.8019	9.17749	7.44371	6.94548	9.57782	9.92937	8.68997	8.34069	7.47553	7.74078
6	166733216	166756034	-	SFT2D1	4.33697	8.10919	6.20677	13.477	8.66234	8.1549	11.3277	8.41803	5.87887	9.17641	7.57728	7.12595	12.1513	6.24846
1	168195242	168222260	+	SFT2D2	104.216	52.3427	47.1708	145.24	51.9791	42.0708	131.339	72.3802	75.778	47.1566	44.1973	30.7585	133.255	116.455
2	128459071	128462817	+	SFT2D3	2.22544	2.01605	2.15084	8.21209	4.00722	3.38447	6.94802	3.43531	3.37068	3.69809	4.24452	1.95628	6.73147	6.37493
5	174905563	174956745	+	SFXN1	2.65246	7.06046	8.34815	10.2622	5.03142	3.6933	5.48521	5.04744	5.95861	6.57938	5.67199	7.27584	10.9682	5.53868
10	104474275	104503250	+	SFXN2	1.00761	0.903215	0.56406	0.886561	1.52819	1.22111	0.491087	0.590746	1.03756	1.38327	0.95691	0.985929	0.505593	0.336023
10	102790991	102800999	+	SFXN3	5.93331	4.43291	4.26622	7.88948	2.91415	2.41572	6.09263	3.27691	4.83396	2.76683	2.6622	4.24443	7.20703	5.7759
10	120900279	120925227	-	SFXN4	1.09282	0.880921	0.965917	1.94147	0.856018	0.682827	1.24478	0.755503	0.963552	0.796978	0.894878	1.10827	0.97005	1.12108
2	73169165	73298842	-	SFXN5	8.90437	3.04987	3.68181	6.29561	4.43883	3.16065	6.44285	3.87605	5.51667	4.46393	6.75723	6.81848	6.80522	6.24637
4	52886861	52904486	-	SGCB	1.0229	0.586889	1.2474	1.24612	0.209946	0.30444	0.939622	1.13754	0.802007	0.63505	0.774264	0.735742	1.81584	0.699611
5	155753767	156194799	+	SGCD	0.0279698	0.000159024	0.224142	0.000154099	6.28837e-05	0.000154099	6.48932e-05	0.0830203	0.0564874	0.0149797	0.103622	6.28837e-05	0.251354	0.000154099
7	94214292	94285446	-	SGCE	0.965385	0.0358029	0.10244	0.000763431	0.000191294	0.960159	0.104543	0.0948259	0.0364578	0.0455687	0.0255608	0.299203	1.66007	0.000763431
16	28565241	28603112	+	SGF29	4.1888	1.46016	1.32428	1.10245	1.72027	2.7884	3.45146	1.42954	1.22146	1.98044	1.44952	1.01048	1.74065	1.62813
1	66999276	67216823	+	SGIP1	0.488408	1.0678	0.585541	2.51129	1.46889	1.52409	0.202715	0.812876	3.69104	1.0257	1.16633	2.41374	0.329568	0.786052
6	134490384	134639197	-	SGK1	19.1639	6.46873	9.10754	35.7093	13.7926	9.58524	17.6741	6.70515	23.7103	15.2295	14.1788	6.28068	50.4969	10.8531
8	67625016	67774258	+	SGK3	4.16414	4.03704	5.54585	32.8286	1.88699	7.24698	20.1567	12.1434	8.53376	4.94414	6.69489	6.04431	20.6365	18.9815
10	52065361	52383717	-	SGMS1	14.6232	15.5223	15.9836	40.4386	22.148	13.8557	27.8169	15.6387	19.6989	20.7502	20.7399	16.1872	38.5459	22.2552
10	52384711	52391397	+	SGMS1-AS1	1.18049	0.868165	1.27396	1.90672	0.539835	1.59463	1.26956	1.23865	1.65704	1.25069	1.46405	1.70953	1.48506	1.20423
4	108745721	108836204	+	SGMS2	22.8129	16.4862	19.1562	75.1173	11.4589	10.2518	62.8958	29.6989	27.1935	9.95419	18.6006	25.3759	76.2657	90.296
3	20202085	20227726	-	SGO1	0.238522	1.34096	1.4303	2.0631	2.57342	1.35274	0.400745	1.36109	2.32222	1.63605	2.1725	1.76732	0.997014	1.25882
2	201390865	201448820	+	SGO2	1.80775	1.65808	3.79716	2.89702	1.35468	1.56252	1.29479	1.72327	2.12723	0.88074	2.40157	4.0528	0.944041	1.62979
10	72575704	72640933	+	SGPL1	15.8704	9.61806	10.2447	37.1824	9.68976	9.50575	25.4069	12.3788	19.8196	11.0409	11.492	9.46695	40.0845	25.306
14	64150935	64194784	-	SGPP1	3.91125	8.54216	4.83012	9.9118	5.66996	4.38924	9.53756	7.47722	6.27367	4.59995	3.33836	4.61022	15.9194	10.2239
2	223288707	223427341	+	SGPP2	0.390655	0.511548	0.484929	0.902239	0.849592	1.32205	0.424355	0.424568	1.31157	1.62262	0.840507	0.427085	0.504425	0.983197
17	78183075	78194133	-	SGSH	10.1229	1.95064	4.02192	2.83694	4.51743	9.20926	8.17085	2.0324	3.89557	4.29302	5.04034	1.91202	4.00963	5.39026
22	25202178	25323546	+	SGSM1	0.00865166	0.170106	0.250994	0.0227973	0.091199	0.00502949	0.000418429	0.22125	1.01909	0.318239	0.145669	0.0599693	0.0584609	0.0647456
17	2240795	2284349	+	SGSM2	8.84598	2.18921	1.6933	2.26802	1.704	1.38227	3.57192	2.14764	2.36301	1.85782	1.49736	1.68992	3.82098	1.95325
22	40766598	40806294	+	SGSM3	8.20541	3.20359	2.88273	4.14837	2.81934	2.62988	7.19512	2.51858	2.59955	2.39878	2.19255	2.66299	4.05871	4.16428
19	2754713	2783272	-	SGTA	4.69885	2.02229	2.80605	2.91721	3.15962	2.71769	3.85866	2.40284	2.87354	2.98581	3.75146	2.49225	3.21677	3.41631
5	64961755	65017937	-	SGTB	17.7999	20.3977	21.4012	45.3338	18.0318	28.1251	34.5894	25.2071	36.2944	26.3267	27.3146	28.6116	38.7875	63.4355
16	28857921	28885535	+	SH2B1	7.0325	2.46879	1.79992	3.54639	2.98326	2.99328	4.71543	3.08132	3.45491	3.41441	2.70999	2.04942	4.41425	3.25082
7	101928432	101962179	+	SH2B2	5.33299	1.69775	2.03862	1.47602	2.62785	4.28986	2.7891	2.53125	3.26047	3.79411	4.48163	3.10378	2.97707	2.48065
12	111843727	111889428	+	SH2B3	65.9664	35.9205	31.416	40.8545	40.0606	35.9196	49.1775	39.6781	44.8946	40.3326	37.15	32.2981	41.6591	56.7933
X	123480132	123507014	+	SH2D1A	2.12533	3.66562	6.80635	5.74324	3.49404	4.5504	2.03775	1.84147	5.4466	5.80893	2.80645	1.33432	3.80813	1.9402
1	162365058	162381927	-	SH2D1B	1.20375	0.514465	4.61988	2.42832	1.55851	0.558757	0.903952	0.394756	2.39144	0.70977	3.13162	1.63315	1.81176	2.32192
1	156776035	156786641	-	SH2D2A	0.275621	0.574115	1.49999	0.303123	0.783348	0.248753	0.148698	0.85776	0.779322	0.801397	1.06186	0.359265	0.506965	0.433889
19	6752173	6767447	-	SH2D3A	0.54163	0.387083	0.545926	0.862666	0.800679	1.5385	0.609092	0.223521	0.638852	0.587058	0.552304	0.368439	1.4054	0.0934897
9	130500596	130540946	-	SH2D3C	55.2771	25.6415	21.2854	13.8426	35.671	28.548	28.8243	25.5687	25.6443	34.6878	31.9925	28.6219	23.6989	28.6951
8	19171081	19253730	+	SH2D4A	0.0127335	0.270411	0.101533	0.00672881	0.0387889	0.0295319	0.000709565	0.281714	0.494265	0.0271194	0.0429497	0.483125	0.0153297	0.0593838
10	82297658	82406317	+	SH2D4B	0.758523	0.139696	0.0233505	0.250411	0.377447	0.220186	0.160009	0.140148	0.0745546	0.170574	0.12461	0.189756	1.76933	0.000210053
X	80457601	80554047	+	SH3BGRL	131.44	72.8463	79.2455	188.726	78.147	62.9798	153.382	59.8781	111.386	44.0451	64.6382	93.1514	132.753	183.954
6	80341046	80413373	+	SH3BGRL2	215.667	113.197	79.2718	119.393	89.2409	15.65	108.483	36.9117	43.2207	48.9762	42.1774	123.157	89.9291	41.539
1	26606577	26608014	+	SH3BGRL3	133.496	85.4083	60.6438	49.4509	80.2813	47.1357	65.8575	42.5339	69.4459	79.2901	52.0392	80.2088	51.0005	89.1383
22	38035676	38052127	+	SH3BP1	24.9027	9.03369	7.21563	5.36346	7.97861	9.57646	10.7989	12.1128	8.39849	9.5307	9.36437	9.90352	6.494	9.43068
4	2794812	2842824	+	SH3BP2	136.214	28.81	29.6137	23.512	33.8094	36.5914	47.9725	34.3942	39.3626	40.2542	39.7159	31.9481	38.7634	34.1096
2	235860661	235964359	+	SH3BP4	0.640727	0.926265	0.48468	0.1511	0.135961	0.265597	0.745666	0.870727	0.192154	0.246771	0.142454	0.44666	0.344482	0.877323
3	15295863	15382888	-	SH3BP5	30.3898	41.9151	24.5057	17.7244	14.8985	17.6158	21.252	17.631	21.9028	30.1457	12.3627	31.4991	27.6641	17.8085
3	15295691	15306006	+	SH3BP5-AS1	7.17483	3.3879	3.30078	2.06666	2.96439	5.80332	2.56283	4.73739	6.28577	3.91692	4.31356	4.49655	3.377	3.58434
1	249104645	249120115	-	SH3BP5L	20.1967	9.47749	11.2506	16.3601	15.8177	14.2804	14.3418	13.7171	22.1153	20.7374	25.7742	18.4229	21.7061	17.4925
4	152041433	152149062	-	SH3D19	0.000432156	0.174838	0.0058505	0.000432156	3.26534e-05	0.000432156	2.31398e-05	0.107725	0.00807087	0.0697449	0.000306247	0.0146157	0.000432156	0.000432156
1	36771969	36786949	+	SH3D21	4.38492	0.25521	0.109957	0.304883	0.41902	1.00446	0.131441	0.288178	0.310153	0.390124	0.285007	0.275462	0.781833	0.000319615
19	4360367	4400545	-	SH3GL1	5.68543	5.0846	4.41056	18.2149	5.93388	5.62931	4.80811	4.78794	11.6969	7.23039	6.15901	6.05726	5.95494	6.83273
17	30367355	30369852	+	SH3GL1P1	7.5001	0.80875	0.958614	0.358768	1.22738	1.67756	1.66403	0.926782	0.876297	0.940425	1.42196	1.38302	0.604352	0.9412
1	87170253	87213868	+	SH3GLB1	50.3435	100.997	100.644	205.353	104.264	149.018	119.853	139.164	146.453	192.368	168.793	135.077	208.092	127.33
9	131770072	131790633	-	SH3GLB2	1.87321	2.94238	3.76954	14.3185	2.46057	3.31685	3.60617	2.30496	6.75482	2.53198	3.55874	6.55446	3.29202	9.9995
X	19552083	19905719	-	SH3KBP1	42.0372	26.8206	42.6382	24.0911	32.2018	45.5947	33.8844	31.7882	47.8774	42.8201	52.8295	40.4359	41.6777	55.0829
10	105353784	105615165	-	SH3PXD2A	7.43452	7.14399	5.10503	1.31184	3.89353	3.7367	2.86053	2.18774	2.52659	2.29047	1.45056	3.4708	0.867768	4.44046
5	171752187	171881530	-	SH3PXD2B	5.18057	0.920353	0.985665	0.930283	0.414968	1.14505	3.96921	1.48092	2.05761	0.49428	0.88313	1.9893	3.80151	9.08645
4	170015410	170192108	-	SH3RF1	2.48428	3.15548	0.759347	2.04302	0.893338	1.36167	3.40108	1.52514	1.20707	2.94665	0.735626	2.69285	2.19843	2.24756
2	109745661	110262212	+	SH3RF3	0.668773	2.01615	1.79961	0.638333	1.47057	1.18477	0.190759	1.69022	5.83552	2.99789	1.70013	1.62215	2.01313	1.28404
4	8201017	8242831	+	SH3TC1	5.24297	2.49675	3.07547	4.65252	1.96188	3.89712	6.5945	4.68826	3.30581	2.24304	2.97334	2.36656	6.54077	3.56872
5	148361713	148442626	-	SH3TC2	6.25936	10.4517	15.1655	4.42622	13.706	2.78448	6.03137	2.6346	2.23665	6.94957	6.67585	10.6855	3.52483	2.45805
2	218136	264867	-	SH3YL1	1.82244	1.96279	1.76923	3.42548	2.03057	2.85151	2.33401	1.73288	3.04679	1.96674	1.65359	1.55002	4.11436	1.84124
22	51112819	51171641	+	SHANK3	0.0352202	0.483212	0.226682	0.0464517	0.117933	9.72906e-05	0.108028	0.0954319	0.000102785	0.0823833	0.0282265	0.103372	0.0265297	9.72906e-05
8	145153540	145158677	-	SHARPIN	1.99833	1.78011	3.13246	6.55303	3.12318	2.84975	1.44154	1.62545	8.84843	2.03469	4.77121	6.49729	3.28327	4.74253
9	37915895	38069225	-	SHB	0.150928	0.0869665	0.556298	0.0543736	0.000183604	0.445634	0.221261	0.181844	0.274792	0.21795	0.0709262	0.738161	0.247771	1.00597
1	154934774	154946853	-	SHC1	9.84477	8.09446	6.48253	10.1845	9.31056	8.39168	11.8218	8.35098	9.53278	9.34465	8.07028	7.32267	15.7907	10.1476
